,x
14065,0.012009902
14066,0.012009917
14067,0.012010336
14068,0.012011183
14069,0.012011542
14070,0.012011616
14071,0.012011679
14072,0.012012035
14073,0.012012576
14074,0.012012676
14075,0.012012678
14076,0.01201296
14077,0.012013082
14078,0.012013215
14079,0.012013267
14080,0.012013423
14081,0.012013977
14082,0.012014168
14083,0.012014385
14084,0.012014455
14085,0.012014895
14086,0.012015432
14087,0.01201544
14088,0.012015521
14089,0.01201559
14090,0.012016111
14091,0.0120167
14092,0.012017079
14093,0.012017265
14094,0.012017283
14095,0.012017297
14096,0.012017315
14097,0.012017575
14098,0.012017608
14099,0.012017608
14100,0.01201809
14101,0.012018568
14102,0.012018904
14103,0.012019424
14104,0.012019808
14105,0.012020324
14106,0.01202035
14107,0.01202042
14108,0.012020646
14109,0.012020884
14110,0.012021059
14111,0.012021072
14112,0.01202142
14113,0.012021806
14114,0.012021857
14115,0.012021866
14116,0.012021901
14117,0.012022179
14118,0.012022182
14119,0.012022249
14120,0.012022347
14121,0.012022505
14122,0.01202262
14123,0.012022777
14124,0.012023034
14125,0.012023416
14126,0.01202378
14127,0.012023819
14128,0.012023964
14129,0.012024011
14130,0.012024165
14131,0.012024651
14132,0.012024909
14133,0.01202491
14134,0.012024938
14135,0.01202498
14136,0.012025008
14137,0.012025167
14138,0.012025175
14139,0.012025293
14140,0.012025312
14141,0.012025763
14142,0.012025979
14143,0.012026266
14144,0.012026463
14145,0.012026634
14146,0.012026792
14147,0.012026883
14148,0.012026987
14149,0.012027033
14150,0.012027226
14151,0.01202729
14152,0.012027755
14153,0.012028233
14154,0.012028402
14155,0.012029244
14156,0.012030244
14157,0.012030459
14158,0.012030566
14159,0.012030818
14160,0.012030878
14161,0.012030889
14162,0.012031054
14163,0.012031095
14164,0.012031302
14165,0.012031772
14166,0.012031876
14167,0.012032248
14168,0.012032331
14169,0.012032421
14170,0.012032491
14171,0.012032688
14172,0.012033107
14173,0.012033218
14174,0.012033308
14175,0.012033391
14176,0.012033544
14177,0.0120343
14178,0.012034391
14179,0.012034412
14180,0.012034618
14181,0.012034656
14182,0.012034845
14183,0.01203509
14184,0.012035156
14185,0.012035376
14186,0.01203551
14187,0.012035759
14188,0.012035863
14189,0.012036314
14190,0.012036339
14191,0.012036453
14192,0.012036635
14193,0.012036856
14194,0.012036967
14195,0.012037045
14196,0.012037062
14197,0.012037295
14198,0.012037518
14199,0.012038073
14200,0.012038096
14201,0.012038139
14202,0.012038247
14203,0.012038274
14204,0.012038583
14205,0.012039186
14206,0.012039332
14207,0.012039566
14208,0.012039634
14209,0.012040238
14210,0.01204082
14211,0.012040948
14212,0.012041259
14213,0.012041468
14214,0.012041849
14215,0.012042053
14216,0.012042134
14217,0.012042202
14218,0.012042763
14219,0.012042908
14220,0.012043002
14221,0.01204323
14222,0.01204329
14223,0.012043317
14224,0.012043843
14225,0.01204432
14226,0.012044555
14227,0.012044736
14228,0.012044849
14229,0.01204497
14230,0.012045134
14231,0.012045247
14232,0.012045369
14233,0.012045463
14234,0.012045593
14235,0.012045962
14236,0.01204627
14237,0.012046353
14238,0.012046561
14239,0.012046881
14240,0.012046986
14241,0.01204703
14242,0.012047315
14243,0.012047728
14244,0.012047788
14245,0.012047925
14246,0.012048099
14247,0.012048267
14248,0.012048284
14249,0.012048597
14250,0.012048637
14251,0.012048975
14252,0.012049026
14253,0.012049078
14254,0.012049104
14255,0.012049316
14256,0.012049729
14257,0.01204974
14258,0.012049768
14259,0.012049986
14260,0.012050441
14261,0.012050478
14262,0.012050481
14263,0.01205049
14264,0.012050631
14265,0.012050645
14266,0.012050868
14267,0.012050933
14268,0.012051166
14269,0.012051218
14270,0.012051273
14271,0.012051353
14272,0.012051453
14273,0.012051615
14274,0.012051734
14275,0.012051908
14276,0.012052014
14277,0.01205205
14278,0.012052774
14279,0.012053027
14280,0.012053081
14281,0.012053466
14282,0.012053786
14283,0.012053904
14284,0.01205423
14285,0.012054252
14286,0.012054442
14287,0.012054512
14288,0.012054536
14289,0.012054631
14290,0.012054682
14291,0.012054817
14292,0.012055623
14293,0.012055876
14294,0.012055905
14295,0.012056011
14296,0.012056227
14297,0.012056373
14298,0.012056551
14299,0.012056589
14300,0.012056651
14301,0.012056653
14302,0.012056732
14303,0.012056861
14304,0.012056907
14305,0.012056973
14306,0.01205698
14307,0.012057157
14308,0.012057654
14309,0.012057703
14310,0.012057741
14311,0.012057806
14312,0.012057828
14313,0.012057861
14314,0.012058069
14315,0.012058077
14316,0.012058121
14317,0.012058801
14318,0.012059268
14319,0.012059799
14320,0.012059868
14321,0.012059947
14322,0.012060043
14323,0.012060354
14324,0.012060661
14325,0.012060863
14326,0.01206095
14327,0.01206135
14328,0.012061434
14329,0.012061622
14330,0.012061691
14331,0.012062021
14332,0.012062035
14333,0.012062152
14334,0.012062287
14335,0.0120623
14336,0.012063035
14337,0.01206322
14338,0.012063342
14339,0.012063385
14340,0.012063501
14341,0.012063675
14342,0.012063797
14343,0.012063976
14344,0.012064149
14345,0.012064292
14346,0.012064622
14347,0.012064709
14348,0.012064949
14349,0.012065082
14350,0.012065997
14351,0.012066059
14352,0.012066086
14353,0.012066349
14354,0.012066461
14355,0.012066757
14356,0.01206676
14357,0.012067094
14358,0.012067264
14359,0.012067297
14360,0.01206739
14361,0.012067475
14362,0.012067572
14363,0.012067624
14364,0.012067664
14365,0.012068607
14366,0.012068706
14367,0.012068764
14368,0.012068839
14369,0.012069299
14370,0.012069461
14371,0.01206955
14372,0.012069985
14373,0.012070672
14374,0.01207068
14375,0.01207075
14376,0.012070909
14377,0.012071044
14378,0.012071086
14379,0.012071137
14380,0.012071398
14381,0.012071584
14382,0.012071829
14383,0.012072265
14384,0.012072399
14385,0.012072804
14386,0.012072868
14387,0.012073651
14388,0.01207386
14389,0.012074006
14390,0.012074184
14391,0.012074503
14392,0.01207465
14393,0.012074657
14394,0.012074931
14395,0.012075399
14396,0.012075648
14397,0.012076466
14398,0.01207696
14399,0.012077166
14400,0.012077469
14401,0.012078099
14402,0.012078372
14403,0.012078456
14404,0.012078467
14405,0.01207847
14406,0.01207851
14407,0.012078613
14408,0.012078658
14409,0.012078773
14410,0.012079115
14411,0.012079164
14412,0.012079213
14413,0.012079244
14414,0.012079263
14415,0.012080538
14416,0.012080794
14417,0.012081235
14418,0.012081296
14419,0.012081297
14420,0.012081406
14421,0.01208148
14422,0.012081539
14423,0.012081801
14424,0.012081875
14425,0.012081961
14426,0.012082365
14427,0.012082441
14428,0.012082645
14429,0.012083245
14430,0.012083462
14431,0.0120835
14432,0.012083554
14433,0.012083564
14434,0.012083573
14435,0.012083605
14436,0.012083642
14437,0.012083707
14438,0.012083771
14439,0.012083795
14440,0.012083806
14441,0.012083895
14442,0.012084176
14443,0.012084208
14444,0.012084379
14445,0.012084454
14446,0.012084859
14447,0.012084955
14448,0.012084977
14449,0.012085274
14450,0.012085482
14451,0.012085944
14452,0.012085993
14453,0.012086182
14454,0.012086277
14455,0.012086282
14456,0.012086454
14457,0.012086485
14458,0.012086584
14459,0.012086913
14460,0.012087112
14461,0.012087174
14462,0.01208738
14463,0.012087414
14464,0.01208747
14465,0.012087541
14466,0.012087582
14467,0.012087677
14468,0.012087684
14469,0.012087693
14470,0.012087705
14471,0.012087748
14472,0.012087867
14473,0.012088019
14474,0.012088151
14475,0.012088183
14476,0.012088724
14477,0.012088917
14478,0.012089186
14479,0.012089302
14480,0.012089476
14481,0.012089502
14482,0.012089642
14483,0.012089768
14484,0.012090291
14485,0.012090328
14486,0.012091186
14487,0.012091376
14488,0.012091423
14489,0.012091559
14490,0.012091801
14491,0.012091835
14492,0.012091872
14493,0.012091886
14494,0.012092138
14495,0.012092144
14496,0.012093069
14497,0.012093373
14498,0.012093602
14499,0.012093639
14500,0.012093663
14501,0.012093671
14502,0.012093716
14503,0.01209382
14504,0.012093946
14505,0.012094283
14506,0.012094899
14507,0.012095143
14508,0.012095766
14509,0.012095973
14510,0.012096095
14511,0.01209628
14512,0.012096449
14513,0.012096485
14514,0.012096545
14515,0.012096638
14516,0.012096822
14517,0.012096862
14518,0.012096999
14519,0.012097242
14520,0.012097667
14521,0.012097726
14522,0.012097793
14523,0.012098202
14524,0.012098233
14525,0.012098272
14526,0.012098357
14527,0.012098576
14528,0.012098594
14529,0.012098595
14530,0.012098671
14531,0.012098695
14532,0.012099016
14533,0.012099382
14534,0.012099838
14535,0.012100367
14536,0.01210069
14537,0.012100727
14538,0.01210089
14539,0.0121009
14540,0.012100947
14541,0.01210135
14542,0.012101849
14543,0.012102036
14544,0.012102746
14545,0.012102976
14546,0.012103756
14547,0.012104023
14548,0.012104462
14549,0.012104792
14550,0.012104801
14551,0.012104853
14552,0.012104887
14553,0.012104992
14554,0.012105131
14555,0.01210563
14556,0.012106069
14557,0.012106286
14558,0.012106378
14559,0.012106772
14560,0.012107422
14561,0.012107682
14562,0.012108921
14563,0.012109429
14564,0.012109464
14565,0.012109626
14566,0.012109655
14567,0.012109883
14568,0.012109915
14569,0.012110058
14570,0.012110187
14571,0.012110634
14572,0.012111
14573,0.012111024
14574,0.012111573
14575,0.012111854
14576,0.012111975
14577,0.012112257
14578,0.012112368
14579,0.01211237
14580,0.012112607
14581,0.012112857
14582,0.012112927
14583,0.012112988
14584,0.012113133
14585,0.012113882
14586,0.012114133
14587,0.012114146
14588,0.012114289
14589,0.012114331
14590,0.012114469
14591,0.012114575
14592,0.012114625
14593,0.012114679
14594,0.012114772
14595,0.012115304
14596,0.012115389
14597,0.012115656
14598,0.0121157
14599,0.012116145
14600,0.012116243
14601,0.012116478
14602,0.01211654
14603,0.012116787
14604,0.012117555
14605,0.012118133
14606,0.012118483
14607,0.012118618
14608,0.012118778
14609,0.01211895
14610,0.012118982
14611,0.01211912
14612,0.012119133
14613,0.012119468
14614,0.012119526
14615,0.012119636
14616,0.012119874
14617,0.012119962
14618,0.012120041
14619,0.012120262
14620,0.01212088
14621,0.012120985
14622,0.012121051
14623,0.012121117
14624,0.012121311
14625,0.012121481
14626,0.012121763
14627,0.012121904
14628,0.012122133
14629,0.012122355
14630,0.012122518
14631,0.012123006
14632,0.012123167
14633,0.012123436
14634,0.012123464
14635,0.012123546
14636,0.012123826
14637,0.012124107
14638,0.012124168
14639,0.012124867
14640,0.012125066
14641,0.01212523
14642,0.012125245
14643,0.012125624
14644,0.012125697
14645,0.012125797
14646,0.012126012
14647,0.012126497
14648,0.012126561
14649,0.012126999
14650,0.012127069
14651,0.01212727
14652,0.012127339
14653,0.01212753
14654,0.012127617
14655,0.012127703
14656,0.012128045
14657,0.01212849
14658,0.012128529
14659,0.012128646
14660,0.012128937
14661,0.012129006
14662,0.012129422
14663,0.012129684
14664,0.012130048
14665,0.012130288
14666,0.012130597
14667,0.012130678
14668,0.012130831
14669,0.012130968
14670,0.012131202
14671,0.01213122
14672,0.012131304
14673,0.012131766
14674,0.01213212
14675,0.012132184
14676,0.012132346
14677,0.012132425
14678,0.012132574
14679,0.012133331
14680,0.012133936
14681,0.012134161
14682,0.012134246
14683,0.012134682
14684,0.01213494
14685,0.012134975
14686,0.012135313
14687,0.012135768
14688,0.012136078
14689,0.012136121
14690,0.012136132
14691,0.012136355
14692,0.012136871
14693,0.012137162
14694,0.012137244
14695,0.012137298
14696,0.012137332
14697,0.012137592
14698,0.012138225
14699,0.012138463
14700,0.012138552
14701,0.012138575
14702,0.012138896
14703,0.012138901
14704,0.01213915
14705,0.012139305
14706,0.01213944
14707,0.012139524
14708,0.012139931
14709,0.012140067
14710,0.012140105
14711,0.012140131
14712,0.012140155
14713,0.012140284
14714,0.012140521
14715,0.01214057
14716,0.012140769
14717,0.01214165
14718,0.012141667
14719,0.01214174
14720,0.012141919
14721,0.012142099
14722,0.01214218
14723,0.012142419
14724,0.012142434
14725,0.012142688
14726,0.0121428
14727,0.012142819
14728,0.012143202
14729,0.01214324
14730,0.012143408
14731,0.012143419
14732,0.012143561
14733,0.012143849
14734,0.012144884
14735,0.012145353
14736,0.012145415
14737,0.012145424
14738,0.012145587
14739,0.012146011
14740,0.012146307
14741,0.012146437
14742,0.012146561
14743,0.012146561
14744,0.012146683
14745,0.012147829
14746,0.012147853
14747,0.012148016
14748,0.012148116
14749,0.012148137
14750,0.012149324
14751,0.012149378
14752,0.012149403
14753,0.012149678
14754,0.012149771
14755,0.012149919
14756,0.012150158
14757,0.012150539
14758,0.012150829
14759,0.012151347
14760,0.012151392
14761,0.012151568
14762,0.012151606
14763,0.012151636
14764,0.012151725
14765,0.012152335
14766,0.0121524
14767,0.012152543
14768,0.01215267
14769,0.012152718
14770,0.012152897
14771,0.012153523
14772,0.01215375
14773,0.012153874
14774,0.01215392
14775,0.012154971
14776,0.012155036
14777,0.012155639
14778,0.012156026
14779,0.012156176
14780,0.012156796
14781,0.012157496
14782,0.012157649
14783,0.012157826
14784,0.012157847
14785,0.012158082
14786,0.01215817
14787,0.012158314
14788,0.012158623
14789,0.01215867
14790,0.012158765
14791,0.012158977
14792,0.012159301
14793,0.012159545
14794,0.012160215
14795,0.012160911
14796,0.012161067
14797,0.012161215
14798,0.012161421
14799,0.012161456
14800,0.012161614
14801,0.012161785
14802,0.012161836
14803,0.012161861
14804,0.012161892
14805,0.012162039
14806,0.012162044
14807,0.012162129
14808,0.012162155
14809,0.012162525
14810,0.012162693
14811,0.012162741
14812,0.012163218
14813,0.012163818
14814,0.01216405
14815,0.012164092
14816,0.012164257
14817,0.012164329
14818,0.01216436
14819,0.012164705
14820,0.012164841
14821,0.012164944
14822,0.012165175
14823,0.012165234
14824,0.012165352
14825,0.01216547
14826,0.012165662
14827,0.012166476
14828,0.012167311
14829,0.012167642
14830,0.012167687
14831,0.012168536
14832,0.012168542
14833,0.012168751
14834,0.012168831
14835,0.012169068
14836,0.012169289
14837,0.012169296
14838,0.01216942
14839,0.012169524
14840,0.012169796
14841,0.012170525
14842,0.012170859
14843,0.012170942
14844,0.012171088
14845,0.012171153
14846,0.012171376
14847,0.012171422
14848,0.012171438
14849,0.012172093
14850,0.012172483
14851,0.012172768
14852,0.012172791
14853,0.012173361
14854,0.012173423
14855,0.012173425
14856,0.012173636
14857,0.012173681
14858,0.012174166
14859,0.012174299
14860,0.012174318
14861,0.012174747
14862,0.012174904
14863,0.01217503
14864,0.012175067
14865,0.012175196
14866,0.012176123
14867,0.012176288
14868,0.012176428
14869,0.01217678
14870,0.012177183
14871,0.012177605
14872,0.012177611
14873,0.012177671
14874,0.012177792
14875,0.0121784
14876,0.012178443
14877,0.012178729
14878,0.012179029
14879,0.012179089
14880,0.012179994
14881,0.012180604
14882,0.012180865
14883,0.012180962
14884,0.01218111
14885,0.012181223
14886,0.012181336
14887,0.012181977
14888,0.012183033
14889,0.0121832
14890,0.012183218
14891,0.012183307
14892,0.012184279
14893,0.012184484
14894,0.012184791
14895,0.012185151
14896,0.012185197
14897,0.012185388
14898,0.012185823
14899,0.012185909
14900,0.012185915
14901,0.012186314
14902,0.012186393
14903,0.012186502
14904,0.012186511
14905,0.012186712
14906,0.012186722
14907,0.012186863
14908,0.01218695
14909,0.012187094
14910,0.01218726
14911,0.012187297
14912,0.012187583
14913,0.012187872
14914,0.012188021
14915,0.01218828
14916,0.012188603
14917,0.012188748
14918,0.012189027
14919,0.012189071
14920,0.012189232
14921,0.012189245
14922,0.012189461
14923,0.01218977
14924,0.012189795
14925,0.01219039
14926,0.012190397
14927,0.012190658
14928,0.012190969
14929,0.012190986
14930,0.01219121
14931,0.012191221
14932,0.012191523
14933,0.012191763
14934,0.012191782
14935,0.012191914
14936,0.012191939
14937,0.012192017
14938,0.01219259
14939,0.012192627
14940,0.012192818
14941,0.012193143
14942,0.012193733
14943,0.012193977
14944,0.012194576
14945,0.012194949
14946,0.012195535
14947,0.01219623
14948,0.012196269
14949,0.012196372
14950,0.012196594
14951,0.012196954
14952,0.012197033
14953,0.012197431
14954,0.012197692
14955,0.012198129
14956,0.012198259
14957,0.012198393
14958,0.012198752
14959,0.012198787
14960,0.012199485
14961,0.012199788
14962,0.01220008
14963,0.01220012
14964,0.01220013
14965,0.012200159
14966,0.012200249
14967,0.012200788
14968,0.012200891
14969,0.012200898
14970,0.012201264
14971,0.012201765
14972,0.012201848
14973,0.012202199
14974,0.012202356
14975,0.012202564
14976,0.012202614
14977,0.01220266
14978,0.012202712
14979,0.012202812
14980,0.012202929
14981,0.012203555
14982,0.012203623
14983,0.012203964
14984,0.012204346
14985,0.012204454
14986,0.01220446
14987,0.012204499
14988,0.012204508
14989,0.012204642
14990,0.012204718
14991,0.012205132
14992,0.012205289
14993,0.012205459
14994,0.012205469
14995,0.01220547
14996,0.012205534
14997,0.012205658
14998,0.01220571
14999,0.012206106
15000,0.01220616
15001,0.012206317
15002,0.012206996
15003,0.012207014
15004,0.012207044
15005,0.012207058
15006,0.012207064
15007,0.012207405
15008,0.01220796
15009,0.012208234
15010,0.012208255
15011,0.012208343
15012,0.012208693
15013,0.012208893
15014,0.012208933
15015,0.012209143
15016,0.012209236
15017,0.012209423
15018,0.012209507
15019,0.012209842
15020,0.012209931
15021,0.012210186
15022,0.012210246
15023,0.01221063
15024,0.0122108
15025,0.012211145
15026,0.012211309
15027,0.012211354
15028,0.012211431
15029,0.01221158
15030,0.01221171
15031,0.012211739
15032,0.012212065
15033,0.012212126
15034,0.012212338
15035,0.01221278
15036,0.012212899
15037,0.012212954
15038,0.012212981
15039,0.01221327
15040,0.012213384
15041,0.012213645
15042,0.012213899
15043,0.012214063
15044,0.01221422
15045,0.012214401
15046,0.012214755
15047,0.012214866
15048,0.012214922
15049,0.012215191
15050,0.012215268
15051,0.012215466
15052,0.012215538
15053,0.012215563
15054,0.012215949
15055,0.012216248
15056,0.012216291
15057,0.012216319
15058,0.012216362
15059,0.012216927
15060,0.012216946
15061,0.012217029
15062,0.012217183
15063,0.012217366
15064,0.012217608
15065,0.012218084
15066,0.012218135
15067,0.012218521
15068,0.012219061
15069,0.01221939
15070,0.012219548
15071,0.012219725
15072,0.012220176
15073,0.012220415
15074,0.01222068
15075,0.012220801
15076,0.012221366
15077,0.012221376
15078,0.012221827
15079,0.012222175
15080,0.012222196
15081,0.012222563
15082,0.012222846
15083,0.012222849
15084,0.012223106
15085,0.012223503
15086,0.012223861
15087,0.012223871
15088,0.01222418
15089,0.012224481
15090,0.012224773
15091,0.01222487
15092,0.012224986
15093,0.012225308
15094,0.012225324
15095,0.012225863
15096,0.012226724
15097,0.012226775
15098,0.012227016
15099,0.012227226
15100,0.012227657
15101,0.012228099
15102,0.012228948
15103,0.012229109
15104,0.012229422
15105,0.012229574
15106,0.012229736
15107,0.01222988
15108,0.012229972
15109,0.012230262
15110,0.01223055
15111,0.012230747
15112,0.012231209
15113,0.012231462
15114,0.012231749
15115,0.012231909
15116,0.012232193
15117,0.012232599
15118,0.012232917
15119,0.012233067
15120,0.012233092
15121,0.01223342
15122,0.012233886
15123,0.012234992
15124,0.012235254
15125,0.012235289
15126,0.012235376
15127,0.012235477
15128,0.012235657
15129,0.012235872
15130,0.012236079
15131,0.012236167
15132,0.012236321
15133,0.012236646
15134,0.012236733
15135,0.012237432
15136,0.012237587
15137,0.012237651
15138,0.01223801
15139,0.01223806
15140,0.012238093
15141,0.01223841
15142,0.0122386
15143,0.012238611
15144,0.01223919
15145,0.01223926
15146,0.012239752
15147,0.012240102
15148,0.012240584
15149,0.012240689
15150,0.012241619
15151,0.012241854
15152,0.012241931
15153,0.012241996
15154,0.012242458
15155,0.012242553
15156,0.012242774
15157,0.012242806
15158,0.012242816
15159,0.012242886
15160,0.012243226
15161,0.01224326
15162,0.012243878
15163,0.01224426
15164,0.012244758
15165,0.012244761
15166,0.01224479
15167,0.012245167
15168,0.012245466
15169,0.012245929
15170,0.012246326
15171,0.012246534
15172,0.012246551
15173,0.012246729
15174,0.012246806
15175,0.012246919
15176,0.012246984
15177,0.012247028
15178,0.012247118
15179,0.012247503
15180,0.012247538
15181,0.012247743
15182,0.012248448
15183,0.012248453
15184,0.012249119
15185,0.012249626
15186,0.012249796
15187,0.012249851
15188,0.012250403
15189,0.012250442
15190,0.012251029
15191,0.012251091
15192,0.012251194
15193,0.012251345
15194,0.012251581
15195,0.012251585
15196,0.012251825
15197,0.012252005
15198,0.012252195
15199,0.012252331
15200,0.01225273
15201,0.012252885
15202,0.01225308
15203,0.012253411
15204,0.0122536
15205,0.012253645
15206,0.012253954
15207,0.012253974
15208,0.012254035
15209,0.01225408
15210,0.012254247
15211,0.012254251
15212,0.012254514
15213,0.012255044
15214,0.012255157
15215,0.012255288
15216,0.012255525
15217,0.012255786
15218,0.012256053
15219,0.012256159
15220,0.012256262
15221,0.012256875
15222,0.012256889
15223,0.012256947
15224,0.012256995
15225,0.012257
15226,0.012257451
15227,0.01225761
15228,0.012257918
15229,0.012257956
15230,0.012258202
15231,0.012258239
15232,0.012259053
15233,0.012259403
15234,0.012259526
15235,0.012260188
15236,0.01226068
15237,0.012260781
15238,0.01226086
15239,0.012261075
15240,0.012261147
15241,0.012261269
15242,0.012261638
15243,0.012261799
15244,0.012261923
15245,0.012262007
15246,0.012262041
15247,0.012262122
15248,0.012262991
15249,0.012263234
15250,0.012263606
15251,0.012263684
15252,0.012263919
15253,0.01226402
15254,0.012264387
15255,0.012264665
15256,0.012264733
15257,0.012264854
15258,0.01226521
15259,0.012265467
15260,0.01226618
15261,0.012266578
15262,0.012266744
15263,0.012266944
15264,0.012267591
15265,0.012268068
15266,0.01226836
15267,0.012268371
15268,0.012268384
15269,0.012268487
15270,0.012268812
15271,0.012269147
15272,0.01226977
15273,0.012269861
15274,0.012270093
15275,0.012270447
15276,0.012270494
15277,0.012270612
15278,0.012271599
15279,0.012272406
15280,0.01227251
15281,0.012272549
15282,0.012273094
15283,0.012273436
15284,0.012273611
15285,0.012273848
15286,0.012273964
15287,0.012274074
15288,0.012274329
15289,0.012274689
15290,0.012274708
15291,0.012274768
15292,0.012275101
15293,0.012275128
15294,0.012275183
15295,0.012275609
15296,0.012275647
15297,0.01227582
15298,0.012276412
15299,0.012276518
15300,0.012276626
15301,0.012276761
15302,0.012276884
15303,0.012276896
15304,0.012277027
15305,0.012277133
15306,0.012277881
15307,0.012277898
15308,0.012278226
15309,0.01227891
15310,0.012278911
15311,0.012279654
15312,0.012280197
15313,0.012280318
15314,0.012280358
15315,0.012280471
15316,0.012280543
15317,0.012280634
15318,0.012280913
15319,0.012281117
15320,0.012281166
15321,0.012281188
15322,0.012281271
15323,0.012281583
15324,0.012281648
15325,0.012281678
15326,0.012281819
15327,0.012281833
15328,0.012281885
15329,0.012282083
15330,0.012282361
15331,0.012282673
15332,0.012282713
15333,0.01228286
15334,0.012282986
15335,0.012282994
15336,0.012283053
15337,0.012283146
15338,0.012283308
15339,0.012283412
15340,0.012283534
15341,0.012283582
15342,0.012283655
15343,0.012283744
15344,0.012284201
15345,0.012285094
15346,0.012285109
15347,0.012285621
15348,0.012285665
15349,0.012285847
15350,0.012285852
15351,0.012286129
15352,0.012286161
15353,0.012286321
15354,0.012286451
15355,0.012286877
15356,0.01228689
15357,0.01228726
15358,0.012287362
15359,0.01228744
15360,0.012287735
15361,0.012288112
15362,0.012288536
15363,0.012288604
15364,0.012288663
15365,0.012288826
15366,0.012288835
15367,0.012289306
15368,0.012289427
15369,0.012289524
15370,0.012289883
15371,0.012290549
15372,0.012290636
15373,0.012290851
15374,0.01229124
15375,0.012291995
15376,0.012292106
15377,0.012292505
15378,0.012292663
15379,0.012292688
15380,0.012292704
15381,0.01229285
15382,0.012292888
15383,0.012293067
15384,0.01229308
15385,0.012293098
15386,0.012293371
15387,0.012293674
15388,0.012293906
15389,0.012294418
15390,0.012294659
15391,0.012294762
15392,0.012294898
15393,0.012295142
15394,0.012295647
15395,0.012295661
15396,0.012296255
15397,0.012296364
15398,0.01229644
15399,0.012296455
15400,0.01229651
15401,0.012296799
15402,0.012297048
15403,0.012297114
15404,0.012297547
15405,0.012297701
15406,0.012297722
15407,0.012297827
15408,0.012297874
15409,0.012298304
15410,0.012298725
15411,0.012298799
15412,0.012298822
15413,0.01229914
15414,0.012299567
15415,0.01229959
15416,0.012299782
15417,0.012299871
15418,0.012299941
15419,0.012300002
15420,0.012300331
15421,0.012300474
15422,0.012300519
15423,0.012301043
15424,0.012301184
15425,0.012301389
15426,0.012301395
15427,0.012301445
15428,0.012301647
15429,0.012301785
15430,0.012301958
15431,0.012302194
15432,0.012302422
15433,0.012302535
15434,0.012302717
15435,0.012302901
15436,0.01230301
15437,0.012303118
15438,0.012303639
15439,0.01230442
15440,0.012305005
15441,0.012305338
15442,0.012305353
15443,0.012305538
15444,0.012305633
15445,0.01230572
15446,0.012305779
15447,0.012306385
15448,0.012306461
15449,0.012306506
15450,0.012306519
15451,0.012306655
15452,0.012306755
15453,0.012306925
15454,0.012307084
15455,0.012307742
15456,0.012307877
15457,0.012308292
15458,0.012308379
15459,0.012308401
15460,0.012308476
15461,0.012308499
15462,0.012308548
15463,0.012308619
15464,0.012308788
15465,0.012308998
15466,0.012309212
15467,0.012309472
15468,0.012309475
15469,0.012309676
15470,0.012309875
15471,0.012310184
15472,0.012310305
15473,0.012310465
15474,0.012310661
15475,0.012311213
15476,0.012311257
15477,0.012311353
15478,0.012311945
15479,0.012312267
15480,0.012312275
15481,0.012312586
15482,0.012312704
15483,0.012313029
15484,0.012313097
15485,0.012313153
15486,0.012313165
15487,0.01231352
15488,0.012313718
15489,0.012313843
15490,0.012313947
15491,0.012313981
15492,0.012314335
15493,0.012314426
15494,0.012314443
15495,0.012314593
15496,0.012314797
15497,0.012315067
15498,0.012315155
15499,0.012315215
15500,0.012316016
15501,0.012316247
15502,0.012316605
15503,0.012316683
15504,0.012316719
15505,0.012316956
15506,0.012317098
15507,0.012317205
15508,0.012317376
15509,0.012317483
15510,0.012317515
15511,0.012317521
15512,0.012317762
15513,0.012317819
15514,0.012317966
15515,0.012318468
15516,0.012318917
15517,0.012319224
15518,0.012319268
15519,0.012319642
15520,0.012319873
15521,0.012319921
15522,0.012320061
15523,0.012320146
15524,0.012320304
15525,0.01232062
15526,0.012320704
15527,0.012320787
15528,0.012320977
15529,0.012321016
15530,0.012321136
15531,0.012321222
15532,0.012321307
15533,0.012322381
15534,0.012322468
15535,0.012322548
15536,0.012322607
15537,0.012322839
15538,0.01232315
15539,0.012323194
15540,0.012323228
15541,0.012323538
15542,0.012323673
15543,0.012323707
15544,0.012323711
15545,0.01232488
15546,0.012325
15547,0.012325318
15548,0.012325337
15549,0.01232535
15550,0.012325361
15551,0.012325414
15552,0.01232543
15553,0.012325467
15554,0.012325707
15555,0.012325977
15556,0.012326086
15557,0.01232618
15558,0.01232639
15559,0.012326409
15560,0.01232648
15561,0.012326878
15562,0.012326972
15563,0.012327087
15564,0.012327145
15565,0.012327153
15566,0.012327561
15567,0.012327675
15568,0.01232777
15569,0.012327953
15570,0.012328629
15571,0.012328799
15572,0.012328832
15573,0.012329688
15574,0.012329702
15575,0.012330274
15576,0.012330393
15577,0.012330577
15578,0.01233093
15579,0.012331082
15580,0.012331547
15581,0.012331755
15582,0.012331833
15583,0.012332162
15584,0.01233239
15585,0.012332538
15586,0.012332629
15587,0.012332936
15588,0.012332936
15589,0.01233301
15590,0.012333304
15591,0.012333328
15592,0.012333649
15593,0.012333741
15594,0.012333794
15595,0.012333934
15596,0.012333976
15597,0.012334053
15598,0.0123342
15599,0.012334231
15600,0.012334537
15601,0.012334602
15602,0.012334666
15603,0.012334812
15604,0.012334837
15605,0.012334909
15606,0.012334936
15607,0.012335148
15608,0.012335382
15609,0.012335517
15610,0.012335743
15611,0.012335827
15612,0.012336181
15613,0.012336669
15614,0.012336714
15615,0.012337021
15616,0.012337086
15617,0.012337139
15618,0.012337235
15619,0.012337331
